,Year,Months,Day,MaxTemp,AvgTemp,MinTemp,MaxHumid,MinHumid,AvgHumid,MaxPressure,AvgPressure,MinPressure,MaxSpeed,AvgSpeed,MinSpeed,AvgDirn,Weather Description,Temp6,Temp12,Temp20,Humid6,Humid12,Humid20,Press6,Press12,Press20,WindDirn6,WindDirn12,WindDirn20,WinSpeed6,WinSpeed12,WinSpeed20,WeatherDiscpc6,WeatherDiscpc12,WeatherDiscpc20
108,2013,01,18,7.18,4.62,2.83,86.0,48.0,65.29,1018.0,1015.29,1012.0,7,4.21,1,282.08,0.0,3.54,4.22,6.46,86.0,60.0,48.0,1014.0,1015.0,1017.0,250,300,320,3,5,6,0.0,1.0,1.0
109,2013,01,19,4.82,0.49,-1.92,59.0,28.0,46.96,1032.0,1024.17,1017.0,7,4.71,3,243.75,0.0,1.97,-1.68,0.4,55.0,50.0,30.0,1017.0,1024.0,1030.0,40,360,310,5,6,5,0.0,1.0,0.0
110,2013,01,20,9.0,2.3,-2.04,72.0,28.0,48.29,1033.0,1028.25,1018.0,8,5.58,3,217.12,0.0,-1.53,0.87,7.75,40.0,59.0,64.0,1029.0,1026.0,1033.0,210,220,225,5,5,8,0.0,1.0,0.0
111,2013,01,21,12.95,7.66,4.01,66.0,19.0,43.88,1022.0,1010.5,1006.0,12,6.38,3,239.29,0.0,5.76,4.8,12.13,50.0,52.0,23.0,1013.0,1007.0,1006.0,210,215,290,5,6,8,0.0,0.0,1.0
112,2013,01,22,5.47,-0.03,-2.22,60.0,31.0,44.62,1033.0,1019.92,1012.0,9,3.54,0,265.83,0.0,-1.0,-1.8,0.18,55.0,49.0,39.0,1025.0,1025.0,1015.0,316,317,272,4,2,1,0.0,1.0,0.0
113,2013,01,23,-0.28,-4.05,-7.3,68.0,29.0,50.0,1027.0,1017.38,1011.0,10,7.21,1,294.79,0.0,-2.96,-6.14,-4.74,32.0,57.0,35.0,1011.0,1015.0,1017.0,288,310,290,5,7,10,0.0,0.0,0.0
114,2013,01,24,-6.19,-8.64,-10.93,56.0,34.0,42.96,1024.0,1022.75,1021.0,10,6.58,4,301.25,0.0,-9.94,-10.54,-6.39,38.0,49.0,37.0,1023.0,1023.0,1022.0,300,290,310,8,5,5,0.0,0.0,1.0
115,2013,01,25,-3.72,-7.83,-10.84,56.0,19.0,43.79,1027.0,1022.75,1021.0,12,5.08,2,306.0,0.0,-9.81,-9.73,-3.82,44.0,56.0,35.0,1021.0,1022.0,1022.0,330,170,336,3,3,3,1.0,1.0,0.0
116,2013,01,26,-3.34,-6.96,-9.66,99.0,39.0,58.96,1037.0,1030.5,1026.0,10,5.33,0,274.75,0.0,-8.84,-9.16,-3.34,47.0,54.0,96.0,1029.0,1029.0,1035.0,305,310,318,7,7,3,0.0,1.0,0.0
117,2013,01,27,-1.46,-5.8,-9.09,100.0,39.0,69.42,1042.0,1025.79,1018.0,9,5.17,3,321.46,0.0,-8.11,-8.5,-1.46,79.0,67.0,42.0,1023.0,1019.0,1021.0,299,325,320,4,5,6,0.0,0.0,0.0
118,2013,01,28,2.35,-3.4,-7.03,81.0,34.0,52.21,1038.0,1030.58,1024.0,9,5.62,2,301.96,0.0,-6.31,-6.87,2.35,57.0,62.0,34.0,1029.0,1031.0,1031.0,300,300,310,8,6,4,0.0,0.0,0.0
119,2013,01,29,7.95,4.03,-3.39,98.0,33.0,84.21,1045.0,1032.33,1030.0,4,1.83,0,231.12,0.0,-3.39,5.86,7.41,33.0,94.0,95.0,1045.0,1031.0,1032.0,293,293,120,0,2,2,1.0,0.0,0.0
120,2013,01,30,9.31,4.91,2.77,95.0,43.0,85.83,1033.0,1022.42,1016.0,7,2.83,0,128.75,0.0,3.24,4.32,5.03,88.0,81.0,86.0,1020.0,1019.0,1020.0,206,310,50,2,2,5,0.0,0.0,0.0
121,2013,01,31,13.67,7.57,4.58,100.0,86.0,95.96,1020.0,1015.38,1008.0,10,3.67,0,76.67,0.0,4.91,5.23,13.67,93.0,100.0,97.0,1018.0,1013.0,1016.0,60,0,182,2,0,9,0.0,0.0,0.0
122,2013,02,01,13.0,7.58,2.43,97.0,30.0,69.12,1019.0,1008.62,995.0,13,9.58,6,255.42,0.0,7.95,5.41,6.78,94.0,65.0,38.0,1009.0,1016.0,999.0,240,277,270,6,10,10,0.0,0.0,0.0
123,2013,02,02,2.12,-0.37,-2.17,62.0,31.0,43.29,1025.0,1012.92,1005.0,10,7.62,1,283.46,0.0,-0.95,-0.63,0.17,39.0,56.0,42.0,1009.0,1025.0,1014.0,250,284,320,6,8,9,0.0,0.0,0.0
124,2013,02,03,-0.71,-2.84,-5.0,56.0,30.0,45.58,1039.0,1025.58,1019.0,8,4.92,1,254.92,0.0,-3.79,-3.59,-1.13,45.0,48.0,30.0,1024.0,1039.0,1020.0,270,244,210,7,5,6,0.0,0.0,1.0
125,2013,02,04,0.59,-2.32,-4.18,85.0,39.0,69.38,1019.0,1014.42,1009.0,6,2.5,0,151.67,0.0,-3.16,-4.18,0.59,73.0,79.0,58.0,1017.0,1015.0,1009.0,0,20,320,0,2,3,0.0,1.0,0.0
126,2013,02,05,0.05,-2.01,-4.13,63.0,33.0,48.62,1015.0,1012.08,1009.0,10,6.79,4,281.04,0.0,-2.16,-4.13,0.05,63.0,49.0,39.0,1009.0,1014.0,1013.0,285,290,280,6,7,7,0.0,0.0,1.0
127,2013,02,06,0.09,-1.19,-2.5,86.0,39.0,69.0,1015.0,1014.21,1013.0,7,3.62,0,113.12,0.0,-1.63,-1.93,-0.04,50.0,82.0,80.0,1014.0,1014.0,1013.0,210,35,40,3,3,4,0.0,0.0,0.0
128,2013,02,07,5.26,1.27,-1.51,92.0,38.0,63.42,1023.0,1016.42,1013.0,7,3.92,1,199.79,0.0,-0.19,-0.6,5.26,86.0,46.0,38.0,1013.0,1016.0,1020.0,60,290,290,2,4,7,0.0,0.0,1.0
129,2013,02,08,1.84,-0.77,-3.1,42.0,28.0,36.83,1034.0,1029.92,1024.0,8,3.88,2,168.54,0.0,-2.06,-2.83,0.96,29.0,38.0,39.0,1028.0,1032.0,1031.0,340,40,60,3,3,4,0.0,1.0,0.0
130,2013,02,09,2.23,1.14,-0.79,86.0,32.0,72.17,1030.0,1019.54,1004.0,12,6.92,3,55.0,0.0,1.16,1.34,1.27,32.0,80.0,86.0,1026.0,1021.0,1007.0,60,55,50,5,7,12,0.0,0.0,0.0
131,2013,02,10,2.02,-0.55,-1.95,92.0,20.0,67.0,1021.0,1011.54,1004.0,12,7.58,2,286.46,0.0,-1.55,-1.26,1.95,92.0,71.0,40.0,1008.0,1011.0,1018.0,30,310,320,2,8,9,0.0,1.0,0.0
132,2013,02,11,3.49,-1.59,-4.71,73.0,34.0,48.58,1043.0,1033.0,1022.0,8,3.46,0,264.92,0.0,-4.25,-1.02,3.49,61.0,35.0,34.0,1035.0,1043.0,1030.0,322,309,0,5,2,0,0.0,0.0,0.0
133,2013,02,12,5.83,2.09,-1.04,100.0,47.0,80.29,1029.0,1019.12,1005.0,3,1.58,0,113.62,0.0,-0.24,2.43,5.83,59.0,86.0,93.0,1026.0,1019.0,1009.0,190,76,0,1,2,0,0.0,0.0,0.0
134,2013,02,13,7.0,5.55,4.62,100.0,45.0,64.38,1016.0,1009.08,1005.0,10,5.08,1,233.67,0.0,4.67,5.26,4.94,81.0,52.0,72.0,1006.0,1009.0,1016.0,0,275,173,2,6,3,0.0,1.0,0.0
135,2013,02,14,7.27,2.89,-1.96,64.0,44.0,51.67,1015.0,1011.88,1006.0,7,2.67,0,186.04,0.0,0.46,-1.96,7.27,51.0,64.0,48.0,1014.0,1013.0,1008.0,270,0,50,2,0,2,1.0,0.0,1.0
136,2013,02,15,9.02,4.08,0.89,86.0,36.0,63.96,1015.0,1010.46,1006.0,6,3.38,1,224.58,0.0,1.85,1.66,9.02,80.0,71.0,39.0,1006.0,1011.0,1014.0,360,320,230,4,3,3,0.0,0.0,0.0
137,2013,02,16,13.63,5.75,1.47,80.0,43.0,63.62,1016.0,1015.38,1013.0,6,3.5,2,204.17,0.0,1.88,1.94,13.41,64.0,69.0,50.0,1016.0,1016.0,1013.0,230,210,160,3,3,6,0.0,0.0,0.0
138,2013,02,17,7.82,4.2,2.31,86.0,40.0,64.21,1014.0,1013.21,1011.0,8,3.83,0,179.17,0.0,4.48,2.39,4.39,73.0,74.0,51.0,1014.0,1014.0,1011.0,330,180,10,5,5,4,0.0,0.0,1.0
139,2013,02,18,2.2,-0.43,-3.04,51.0,30.0,41.67,1010.0,1006.54,1004.0,13,9.17,6,289.58,1.0,-0.5,-1.8,-0.33,46.0,42.0,30.0,1006.0,1004.0,1007.0,360,330,300,9,7,12,0.0,1.0,1.0
140,2013,02,19,3.37,-3.58,-7.25,52.0,24.0,40.38,1024.0,1019.33,1011.0,15,9.0,3,295.21,0.0,-6.67,-7.1,3.37,44.0,52.0,24.0,1017.0,1022.0,1022.0,290,300,290,11,12,6,0.0,0.0,0.0
141,2013,02,20,8.61,2.86,-1.28,87.0,29.0,52.17,1023.0,1017.12,1006.0,7,3.79,1,195.04,0.0,-0.24,0.46,6.79,37.0,55.0,81.0,1022.0,1018.0,1010.0,210,180,170,4,2,5,1.0,0.0,0.0
142,2013,02,21,7.45,1.94,-0.99,84.0,39.0,51.0,1012.0,1008.42,1005.0,8,5.46,2,278.21,0.0,3.31,-0.16,0.47,49.0,47.0,39.0,1006.0,1009.0,1011.0,270,290,294,7,8,2,0.0,0.0,0.0
143,2013,02,22,2.64,-0.98,-3.21,50.0,40.0,45.33,1019.0,1015.88,1014.0,11,8.04,1,300.21,0.0,-2.85,-2.83,2.64,49.0,49.0,43.0,1016.0,1016.0,1016.0,287,300,320,1,7,10,0.0,1.0,0.0
144,2013,02,23,5.79,-0.45,-3.34,68.0,46.0,59.54,1029.0,1026.58,1020.0,10,4.25,0,140.79,0.0,-3.09,-2.97,4.0,63.0,68.0,55.0,1025.0,1029.0,1027.0,10,10,40,4,3,3,0.0,1.0,0.0
145,2013,02,24,5.82,3.93,2.88,100.0,64.0,85.12,1027.0,1021.08,1014.0,7,3.79,2,72.5,0.0,3.09,3.23,5.75,80.0,93.0,93.0,1025.0,1022.0,1015.0,60,50,50,2,3,5,0.0,0.0,0.0
146,2013,02,25,8.99,4.93,3.39,93.0,45.0,79.04,1020.0,1010.0,1007.0,10,5.46,3,242.5,0.0,3.85,3.48,7.64,93.0,86.0,45.0,1009.0,1008.0,1007.0,20,330,310,4,6,6,0.0,0.0,1.0
147,2013,02,26,7.65,3.61,0.02,73.0,45.0,55.5,1029.0,1018.21,1012.0,9,4.58,2,289.96,0.0,1.32,1.06,7.45,59.0,69.0,48.0,1016.0,1018.0,1021.0,300,320,320,6,4,3,0.0,0.0,1.0
148,2013,02,27,7.43,4.24,-0.46,85.0,52.0,68.21,1026.0,1023.71,1021.0,8,3.58,0,80.54,0.0,1.83,1.11,6.98,69.0,80.0,52.0,1023.0,1024.0,1023.0,50,50,100,4,4,8,0.0,0.0,0.0
149,2013,02,28,9.24,6.16,3.32,95.0,60.0,85.88,1020.0,1008.67,999.0,12,6.29,1,110.62,0.0,3.97,6.98,8.78,86.0,93.0,87.0,1013.0,1003.0,1000.0,60,50,310,8,8,1,0.0,0.0,0.0
150,2013,03,01,10.84,7.42,5.69,75.0,45.0,62.58,1004.0,1002.12,1000.0,7,2.88,0,227.71,0.0,6.45,5.77,8.8,61.0,65.0,49.0,1003.0,1003.0,1000.0,250,260,300,2,5,4,0.0,0.0,0.0
151,2013,03,02,8.09,5.33,2.05,74.0,48.0,59.83,1006.0,1003.75,1001.0,7,4.92,2,315.21,0.0,3.65,2.76,7.03,69.0,69.0,52.0,1003.0,1004.0,1005.0,320,310,310,4,3,7,0.0,0.0,0.0
152,2013,03,03,5.02,3.54,1.65,64.0,48.0,56.17,1008.0,1007.33,1006.0,7,5.46,3,321.67,0.0,2.85,1.74,4.32,57.0,59.0,59.0,1008.0,1008.0,1006.0,330,310,310,6,4,5,0.0,0.0,0.0
153,2013,03,04,4.86,1.43,-0.58,80.0,29.0,57.33,1007.0,1006.17,1004.0,8,5.46,4,313.54,1.0,0.07,-0.29,4.86,80.0,58.0,41.0,1007.0,1007.0,1004.0,330,325,290,5,6,5,0.0,1.0,1.0
154,2013,03,05,6.01,1.5,-1.62,63.0,23.0,51.54,1010.0,1008.08,1006.0,9,7.79,6,311.25,0.0,-1.22,-0.25,5.83,56.0,60.0,44.0,1008.0,1008.0,1008.0,310,310,310,8,7,9,0.0,1.0,0.0
155,2013,03,06,9.72,3.71,0.38,92.0,27.0,57.83,1027.0,1016.83,1010.0,9,5.54,2,195.79,0.0,1.06,1.45,9.72,27.0,66.0,39.0,1012.0,1018.0,1015.0,308,257,10,6,6,3,0.0,0.0,0.0
156,2013,03,07,6.81,5.09,4.16,74.0,23.0,57.29,1024.0,1014.92,1011.0,14,7.08,1,81.71,0.0,4.66,4.58,5.42,62.0,34.0,65.0,1015.0,1013.0,1011.0,90,70,60,3,9,14,0.0,0.0,0.0
157,2013,03,08,5.56,3.66,2.58,87.0,59.0,68.67,1028.0,1016.17,1013.0,12,7.96,0,139.46,0.0,3.63,2.82,3.74,69.0,70.0,69.0,1013.0,1028.0,1017.0,20,0,350,8,0,9,0.0,0.0,0.0
158,2013,03,09,4.98,2.01,0.52,95.0,48.0,77.04,1037.0,1019.79,1016.0,9,6.0,1,339.83,0.0,1.29,0.52,3.33,86.0,95.0,69.0,1018.0,1016.0,1017.0,340,340,350,4,8,8,0.0,0.0,0.0
159,2013,03,10,13.43,6.23,1.59,72.0,25.0,46.21,1033.0,1024.79,1019.0,9,4.67,2,282.29,0.0,3.87,3.08,13.43,55.0,51.0,25.0,1023.0,1023.0,1023.0,350,353,340,2,7,2,0.0,0.0,0.0
160,2013,03,11,9.62,5.23,0.3,93.0,26.0,70.96,1033.0,1027.21,1024.0,4,1.5,0,74.04,0.0,2.32,0.89,8.54,86.0,80.0,65.0,1027.0,1029.0,1027.0,0,60,180,0,2,4,0.0,0.0,1.0
161,2013,03,12,12.32,7.61,4.21,87.0,40.0,78.29,1040.0,1025.67,1019.0,5,2.67,0,145.88,0.0,4.5,6.12,12.32,84.0,81.0,74.0,1026.0,1024.0,1034.0,173,50,158,3,0,2,0.0,0.0,0.0
162,2013,03,13,12.93,10.04,4.01,96.0,81.0,89.38,1024.0,1016.0,1005.0,11,4.71,0,186.5,0.0,10.46,10.72,12.38,93.0,87.0,96.0,1017.0,1014.0,1018.0,0,180,132,0,5,7,0.0,0.0,0.0
163,2013,03,14,11.82,7.24,4.0,80.0,27.0,58.08,1017.0,1010.96,1008.0,8,2.88,0,251.92,0.0,6.24,4.3,10.66,65.0,60.0,27.0,1011.0,1012.0,1008.0,330,300,290,1,4,3,0.0,0.0,1.0
164,2013,03,15,7.05,2.82,-1.48,83.0,25.0,45.08,1028.0,1014.5,1009.0,13,6.33,1,295.29,0.0,3.38,0.2,5.27,47.0,40.0,35.0,1013.0,1013.0,1009.0,270,310,327,4,11,4,0.0,1.0,0.0
165,2013,03,16,8.59,3.17,-0.66,57.0,17.0,35.54,1020.0,1013.42,1005.0,10,4.29,1,289.79,0.0,0.78,-0.66,7.2,37.0,46.0,41.0,1015.0,1015.0,1020.0,310,290,293,4,5,2,0.0,0.0,0.0
166,2013,03,17,8.7,3.92,0.44,86.0,21.0,50.0,1034.0,1014.04,1006.0,4,1.58,0,204.88,0.0,5.0,2.2,3.6,52.0,55.0,72.0,1007.0,1010.0,1034.0,344,336,323,1,1,3,0.0,0.0,1.0
167,2013,03,18,4.0,1.42,-0.83,86.0,27.0,53.21,1038.0,1024.17,1010.0,3,1.46,0,216.71,0.0,1.18,-0.28,3.95,72.0,54.0,32.0,1013.0,1022.0,1033.0,203,324,315,2,2,0,0.0,0.0,0.0
168,2013,03,19,4.34,0.74,-2.12,68.0,20.0,45.79,1042.0,1030.67,1023.0,6,1.88,0,138.83,0.0,-0.3,-1.48,1.92,46.0,46.0,47.0,1026.0,1030.0,1037.0,30,60,113,2,5,0,0.0,1.0,0.0
169,2013,03,20,7.43,3.11,0.35,100.0,29.0,82.58,1022.0,1012.75,1006.0,10,4.62,0,142.88,0.0,1.98,2.87,5.55,86.0,86.0,80.0,1014.0,1008.0,1006.0,70,50,310,7,8,6,0.0,0.0,0.0
170,2013,03,21,7.95,4.33,0.69,75.0,24.0,43.75,1024.0,1017.54,1009.0,9,2.62,0,271.33,0.0,2.42,1.22,7.95,43.0,43.0,24.0,1011.0,1012.0,1021.0,270,270,270,3,8,0,0.0,0.0,0.0
171,2013,03,22,6.07,2.81,0.53,74.0,21.0,39.88,1023.0,1015.58,1008.0,5,1.54,0,299.58,0.0,2.7,0.53,3.77,64.0,39.0,29.0,1010.0,1021.0,1017.0,310,315,293,5,0,0,0.0,0.0,0.0
172,2013,03,23,5.7,2.0,-1.26,65.0,15.0,41.33,1022.0,1014.75,1007.0,8,2.42,0,279.12,0.0,-0.61,-0.68,5.36,46.0,53.0,26.0,1008.0,1021.0,1021.0,260,293,315,2,2,2,0.0,0.0,1.0
173,2013,03,24,8.23,4.49,1.19,63.0,26.0,39.96,1025.0,1018.29,1010.0,9,3.46,1,292.04,0.0,2.52,1.92,8.2,51.0,46.0,27.0,1012.0,1025.0,1022.0,290,293,252,2,3,3,0.0,0.0,0.0
174,2013,03,25,8.93,4.77,0.46,74.0,27.0,49.96,1023.0,1012.83,1005.0,6,1.96,0,207.08,0.0,2.44,1.35,8.93,44.0,68.0,55.0,1014.0,1014.0,1005.0,350,302,30,1,5,0,0.0,0.0,0.0
175,2013,03,26,6.64,4.55,3.84,93.0,36.0,68.12,1008.0,1002.67,997.0,8,2.88,0,78.58,0.0,4.42,4.11,4.33,74.0,69.0,86.0,1006.0,1002.0,998.0,0,50,50,0,7,2,1.0,0.0,0.0
176,2013,03,27,11.29,6.18,2.31,93.0,31.0,62.92,1016.0,1005.04,1000.0,6,2.17,0,239.17,0.0,3.76,3.3,10.81,65.0,86.0,31.0,1003.0,1004.0,1006.0,0,310,301,0,1,2,0.0,0.0,0.0
177,2013,03,28,12.13,7.09,2.29,74.0,34.0,49.75,1013.0,1011.29,1008.0,6,2.38,0,299.29,0.0,4.11,3.53,11.57,56.0,61.0,34.0,1012.0,1012.0,1011.0,310,294,328,2,3,4,0.0,0.0,0.0
178,2013,03,29,10.3,7.03,3.16,80.0,34.0,60.21,1016.0,1014.75,1011.0,7,2.33,0,276.04,0.0,4.7,4.2,9.82,64.0,80.0,66.0,1016.0,1014.0,1016.0,300,313,319,2,2,4,0.0,0.0,0.0
179,2013,03,30,13.0,8.75,4.09,80.0,30.0,53.17,1021.0,1019.08,1016.0,8,2.54,0,212.33,0.0,6.31,5.24,12.76,64.0,80.0,32.0,1020.0,1019.0,1016.0,0,310,20,0,1,1,0.0,0.0,1.0
180,2013,03,31,15.18,8.94,3.45,92.0,24.0,53.12,1021.0,1019.46,1017.0,4,1.38,0,195.92,0.0,4.72,4.64,15.18,80.0,86.0,24.0,1021.0,1020.0,1017.0,0,317,274,0,1,2,0.0,0.0,0.0
181,2013,04,01,13.29,8.43,2.43,92.0,15.0,63.21,1020.0,1017.12,1010.0,9,2.42,0,113.04,0.0,5.7,3.86,11.82,69.0,92.0,50.0,1020.0,1018.0,1013.0,0,211,170,0,0,8,0.0,0.0,0.0
182,2013,04,02,17.27,10.5,6.89,93.0,36.0,75.92,1007.0,1005.25,1003.0,12,4.42,0,217.33,0.0,8.39,7.86,15.28,93.0,93.0,41.0,1005.0,1006.0,1003.0,280,253,300,3,0,9,0.0,0.0,1.0
183,2013,04,03,9.08,4.5,0.85,61.0,22.0,34.67,1017.0,1014.04,1008.0,10,6.29,2,305.75,0.0,2.6,1.77,7.2,37.0,43.0,24.0,1014.0,1016.0,1014.0,320,310,290,5,6,10,0.0,0.0,0.0
184,2013,04,04,8.91,4.7,0.87,37.0,20.0,29.92,1022.0,1019.54,1016.0,10,6.62,2,292.88,0.0,2.53,2.33,8.91,32.0,37.0,20.0,1019.0,1021.0,1019.0,300,260,290,9,7,7,0.0,0.0,0.0
185,2013,04,05,11.8,5.49,0.3,74.0,24.0,38.46,1029.0,1025.42,1022.0,10,4.79,0,214.58,0.0,2.43,1.62,11.53,40.0,43.0,36.0,1025.0,1029.0,1023.0,340,300,170,5,3,8,0.0,0.0,1.0
186,2013,04,06,17.83,9.97,4.64,60.0,18.0,40.88,1026.0,1014.0,1006.0,9,3.83,0,216.46,0.0,6.05,5.9,17.83,48.0,60.0,23.0,1018.0,1014.0,1006.0,210,170,310,5,1,8,0.0,0.0,0.0
187,2013,04,07,12.74,7.47,2.61,44.0,13.0,30.71,1026.0,1020.75,1011.0,9,5.42,0,272.04,0.0,5.16,3.59,11.93,38.0,44.0,13.0,1017.0,1023.0,1024.0,330,340,0,9,2,0,0.0,0.0,0.0
188,2013,04,08,14.35,8.7,4.35,71.0,36.0,54.46,1026.0,1023.38,1016.0,12,5.42,1,181.29,1.0,4.37,6.17,14.25,56.0,39.0,57.0,1026.0,1025.0,1018.0,200,220,180,3,4,10,0.0,1.0,1.0
189,2013,04,09,23.41,14.84,8.53,87.0,30.0,62.62,1020.0,1016.75,1015.0,6,2.92,0,148.67,1.0,11.1,10.19,23.15,81.0,78.0,32.0,1016.0,1018.0,1016.0,130,284,180,2,3,5,1.0,1.0,1.0
190,2013,04,10,28.91,19.18,11.5,87.0,16.0,53.21,1020.0,1014.96,1013.0,10,3.29,0,168.54,0.0,12.69,13.77,28.66,81.0,76.0,19.0,1015.0,1015.0,1013.0,120,0,310,2,0,6,0.0,1.0,0.0
191,2013,04,11,24.2,19.08,13.69,71.0,23.0,52.33,1015.0,1012.79,1009.0,14,3.5,1,85.83,0.0,18.61,14.88,22.2,55.0,66.0,49.0,1011.0,1014.0,1012.0,30,30,0,2,1,2,0.0,1.0,1.0
192,2013,04,12,16.82,14.72,11.5,93.0,62.0,77.79,1016.0,1012.58,1008.0,6,3.04,0,127.29,0.0,15.28,13.3,15.83,87.0,76.0,62.0,1010.0,1013.0,1014.0,200,360,40,1,4,3,0.0,1.0,0.0
193,2013,04,13,10.31,7.7,5.89,87.0,62.0,78.29,1017.0,1012.96,1007.0,10,7.33,4,69.58,0.0,9.06,6.7,6.65,75.0,70.0,87.0,1016.0,1013.0,1007.0,60,80,50,6,8,10,0.0,0.0,0.0
194,2013,04,14,14.74,9.04,5.36,87.0,37.0,68.04,1013.0,1010.12,1006.0,8,3.5,0,180.42,0.0,6.15,6.46,14.74,81.0,75.0,37.0,1008.0,1011.0,1012.0,360,350,230,4,2,3,0.0,0.0,1.0
195,2013,04,15,14.88,11.83,9.23,76.0,30.0,51.71,1020.0,1016.46,1013.0,8,3.92,0,225.0,0.0,9.98,10.79,14.82,76.0,40.0,30.0,1015.0,1017.0,1018.0,190,260,330,2,6,6,0.0,1.0,1.0
196,2013,04,16,14.39,10.51,6.81,56.0,32.0,44.75,1028.0,1025.5,1021.0,6,3.21,0,74.25,1.0,8.25,7.97,14.06,45.0,56.0,35.0,1024.0,1028.0,1027.0,70,50,140,3,2,5,0.0,0.0,1.0
197,2013,04,17,18.59,13.05,9.25,81.0,37.0,66.12,1032.0,1026.75,1020.0,10,4.62,0,139.79,0.0,9.55,10.9,18.03,66.0,81.0,72.0,1028.0,1028.0,1023.0,120,50,180,2,2,8,1.0,1.0,0.0
198,2013,04,18,21.79,17.69,14.04,87.0,28.0,58.71,1023.0,1021.58,1020.0,7,3.38,1,165.83,0.0,16.81,14.04,21.73,72.0,66.0,29.0,1020.0,1023.0,1022.0,230,20,70,1,3,3,0.0,0.0,1.0
199,2013,04,19,18.29,13.2,9.92,76.0,25.0,55.21,1028.0,1025.75,1023.0,8,3.75,1,132.5,0.0,11.16,11.7,13.68,62.0,71.0,58.0,1026.0,1027.0,1025.0,150,60,140,1,3,5,0.0,0.0,0.0
200,2013,04,20,22.75,16.86,12.86,100.0,64.0,82.21,1022.0,1014.17,1005.0,10,4.96,2,167.08,0.0,13.49,15.57,21.89,100.0,87.0,72.0,1018.0,1015.0,1007.0,180,170,170,3,3,10,0.0,0.0,1.0
201,2013,04,21,19.83,14.25,10.78,87.0,22.0,54.83,1018.0,1010.62,1004.0,9,6.54,3,247.42,0.0,13.18,11.03,15.68,58.0,62.0,26.0,1006.0,1012.0,1015.0,290,260,270,7,6,9,0.0,0.0,1.0
202,2013,04,22,13.26,8.76,3.5,48.0,23.0,35.54,1036.0,1030.71,1020.0,9,4.96,0,247.92,0.0,6.23,4.63,12.72,38.0,48.0,27.0,1028.0,1034.0,1034.0,330,360,50,7,5,4,0.0,0.0,0.0
203,2013,04,23,12.46,8.8,4.46,65.0,30.0,51.21,1038.0,1036.62,1033.0,9,4.83,1,98.33,1.0,6.25,7.59,12.35,48.0,65.0,57.0,1037.0,1038.0,1035.0,120,60,50,4,7,6,1.0,0.0,1.0
204,2013,04,24,11.67,7.97,5.63,81.0,40.0,61.92,1034.0,1028.38,1022.0,9,5.96,3,53.67,0.0,6.82,6.03,10.44,56.0,60.0,66.0,1032.0,1029.0,1023.0,80,50,30,7,6,5,1.0,0.0,0.0
205,2013,04,25,20.99,12.39,5.71,81.0,45.0,63.42,1021.0,1016.67,1011.0,7,4.17,1,207.5,0.0,7.16,8.82,20.39,70.0,66.0,59.0,1018.0,1018.0,1012.0,10,310,170,3,2,7,0.0,0.0,0.0
206,2013,04,26,19.03,14.4,9.25,87.0,13.0,48.38,1031.0,1017.96,1011.0,9,5.21,1,242.58,0.0,15.43,9.72,18.82,77.0,49.0,18.0,1012.0,1021.0,1021.0,250,320,320,4,9,3,0.0,0.0,0.0
207,2013,04,27,19.62,13.81,7.7,53.0,18.0,36.38,1029.0,1026.42,1022.0,7,2.96,0,192.92,0.0,9.27,11.67,19.61,46.0,40.0,22.0,1025.0,1028.0,1027.0,0,320,310,0,4,4,0.0,0.0,0.0
208,2013,04,28,20.94,14.47,7.62,45.0,17.0,32.92,1030.0,1028.58,1026.0,5,2.54,0,69.17,0.0,10.41,10.86,20.94,43.0,40.0,17.0,1030.0,1030.0,1026.0,50,40,100,3,2,2,0.0,1.0,0.0
209,2013,04,29,20.71,14.84,8.19,58.0,17.0,37.04,1026.0,1025.25,1023.0,8,3.42,0,147.92,0.0,10.6,11.66,20.26,37.0,58.0,25.0,1026.0,1026.0,1024.0,140,0,170,1,0,7,0.0,0.0,1.0
210,2013,04,30,15.74,13.66,12.25,87.0,33.0,63.21,1024.0,1023.29,1022.0,7,3.67,0,146.25,0.0,13.65,12.25,13.74,62.0,76.0,71.0,1023.0,1024.0,1023.0,0,170,130,0,3,3,0.0,0.0,0.0
211,2013,05,01,19.4,14.73,11.92,81.0,16.0,56.79,1026.0,1024.54,1023.0,6,3.83,2,100.21,0.0,12.33,12.85,19.34,71.0,76.0,17.0,1023.0,1025.0,1026.0,125,50,120,2,3,4,0.0,1.0,0.0
212,2013,05,02,19.66,13.39,6.33,86.0,22.0,44.0,1031.0,1029.17,1027.0,6,3.08,0,75.38,0.0,7.54,11.18,19.65,50.0,53.0,39.0,1028.0,1030.0,1030.0,40,50,40,1,3,4,0.0,0.0,0.0
213,2013,05,03,22.33,14.69,7.23,81.0,36.0,55.33,1032.0,1030.29,1027.0,5,2.04,0,90.83,0.0,9.22,12.11,22.33,62.0,71.0,37.0,1031.0,1031.0,1029.0,0,70,180,0,2,4,0.0,0.0,0.0
214,2013,05,04,18.3,14.95,11.68,81.0,33.0,49.08,1031.0,1029.38,1027.0,7,4.17,0,100.92,0.0,12.73,13.09,18.16,81.0,46.0,44.0,1029.0,1031.0,1029.0,0,60,150,0,6,4,0.0,0.0,0.0
